"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"100771","100771","Parkstraße","50.8083088","6.0652855","","","0","","Europe/Berlin","0"
"210722","210722","Bank Siedlung","50.8279222","6.0672861","","","0","","Europe/Berlin","0"
"215816","215816","Zweifall Kirche","50.7189163","6.2560811","","","0","","Europe/Berlin","0"
"100424","100424","Waldfriedhof","50.7457388","6.1079858","","","0","","Europe/Berlin","0"
"213208","213208","Preyerstraße","50.8223038","6.2750538","","","0","","Europe/Berlin","0"
"215909","215909","Buschmühle Friedh.","50.7745144","6.1910155","","","0","","Europe/Berlin","0"
"213316","213316","Burgstraße","50.8131244","6.2573275","","","0","","Europe/Berlin","0"
"708103","708103","World Trade Center","50.8283055","6.0191666","","","0","","Europe/Berlin","0"
"212111","212111","Mozartstraße","50.8400561","6.1804719","","","0","","Europe/Berlin","0"
"215603","215603","Atsch Dreieck","50.7870219","6.2148336","","","0","","Europe/Berlin","0"
"213016","213016","Marienstraße","50.8173352","6.2662694","","","0","","Europe/Berlin","0"
"211200","211200","Alsdorf Annapark","50.8708483","6.1573013","","","0","","Europe/Berlin","0"
"100600","100600","Uniklinik","50.7756388","6.04425","","","0","","Europe/Berlin","0"
"100523","100523","Preuswald","50.7393447","6.0431744","","","0","","Europe/Berlin","0"
"370003","370003","Brückenkopfpark","50.9195783","6.3508713","","","0","","Europe/Berlin","0"
"370002","370002","Walramplatz","50.920535","6.3555716","","","0","","Europe/Berlin","0"
"100385","100385","Brahmsstraße","50.7567486","6.1635494","","","0","","Europe/Berlin","0"
"212044","212044","Birk","50.8425319","6.1363213","","","0","","Europe/Berlin","0"
"210731","210731","Gut Forensberg","50.8407047","6.0814305","","","0","","Europe/Berlin","0"
"212104","212104","Vorweiden","50.8298791","6.1676522","","","0","","Europe/Berlin","0"
"100012","100012","Schanz","50.76891","6.074498","","","0","","Europe/Berlin","0"
"100963","100963","Pascalstraße","50.7121558","6.1404291","","","0","","Europe/Berlin","0"
"100628","100628","Forckenbeckstraße","50.78534","6.05054","","","0","","Europe/Berlin","0"
"100532","100532","Im Brockenfeld","50.7582663","6.0788913","","","0","","Europe/Berlin","0"
"215716","215716","Stolberg Friedhof","50.7725275","6.2354077","","","0","","Europe/Berlin","0"
"215924","215924","Büsbach Markt","50.7557252","6.2174675","","","0","","Europe/Berlin","0"
"100776","100776","Hasenwaldstraße","50.8099513","6.069913","","","0","","Europe/Berlin","0"
"100373","100373","Meisenweg","50.7675691","6.1377325","","","0","","Europe/Berlin","0"
"215845","215845","Werth Kreuzung","50.7830569","6.2933413","","","0","","Europe/Berlin","0"
"385017","385017","Marcel-Breuer-Str.","50.8853333","6.2703888","","","0","","Europe/Berlin","0"
"100366","100366","Vennbahnbogen","50.7427491","6.1532533","","","0","","Europe/Berlin","0"
"100378","100378","Zentis","50.7638991","6.1606972","","","0","","Europe/Berlin","0"
"100621","100621","Am Weißenberg","50.7760094","6.0675369","","","0","","Europe/Berlin","0"
"100422","100422","Siegel","50.7523466","6.0969058","","","0","","Europe/Berlin","0"
"100214","100214","Schubertstraße","50.7817416","6.1740161","","","0","","Europe/Berlin","0"
"215992","215992","Hauptschule","50.7623597","6.2209491","","","0","","Europe/Berlin","0"
"215823","215823","Mausbach Kirche","50.7575344","6.2757927","","","0","","Europe/Berlin","0"
"100806","100806","Strangenhäuschen","50.8035286","6.1101625","","","0","","Europe/Berlin","0"
"100439","100439","Buschhausen","50.7535091","6.1039508","","","0","","Europe/Berlin","0"
"100791","100791","Seffent","50.7886819","6.039598","","","0","","Europe/Berlin","0"
"100502","100502","Preusweg","50.7609527","6.0670047","","","0","","Europe/Berlin","0"
"100469","100469","Zweiweiherweg","50.7433744","6.0866438","","","0","","Europe/Berlin","0"
"212023","212023","Grindelstraße","50.8378161","6.1167594","","","0","","Europe/Berlin","0"
"213213","213213","Feldenendstraße","50.8094441","6.2809086","","","0","","Europe/Berlin","0"
"211256","211256","Bergschlösschen","50.8581016","6.1536155","","","0","","Europe/Berlin","0"
"210521","210521","Schütz-v-Rode-Str.","50.8656386","6.0958636","","","0","","Europe/Berlin","0"
"100221","100221","Karlstraße","50.7770419","6.146678","","","0","","Europe/Berlin","0"
"215828","215828","Werther Heide","50.769953","6.2777086","","","0","","Europe/Berlin","0"
"415013","415013","Roermonder Straße","50.9083402","6.1372394","","","0","","Europe/Berlin","0"
"210644","210644","Wildnis Zollhaus","0.0","0.0","","","0","","Europe/Berlin","0"
"100306","100306","Trierer Platz","50.7602225","6.1398791","","","0","","Europe/Berlin","0"
"212016","212016","Krankenhaus","50.8141472","6.1412044","","","0","","Europe/Berlin","0"
"100941","100941","Prämienstraße","50.7048444","6.1778388","","","0","","Europe/Berlin","0"
"100605","100605","Steppenberg","50.7696838","6.0427633","","","0","","Europe/Berlin","0"
"215701","215701","Birkengang","50.7808825","6.2289275","","","0","","Europe/Berlin","0"
"214431","214431","Place de Montesson","50.9141022","6.1940055","","","0","","Europe/Berlin","0"
"100707","100707","Berensberger Str.","50.8087069","6.0607177","","","0","","Europe/Berlin","0"
"100636","100636","Hainbuchenstraße","50.7781944","6.06325","","","0","","Europe/Berlin","0"
"100242","100242","Eilendorf Rathaus","50.7806913","6.153708","","","0","","Europe/Berlin","0"
"100519","100519","Waldschenke","50.7450805","6.0616122","","","0","","Europe/Berlin","0"
"875014","875014","Knoppenburg","50.6681752","6.1015972","","","0","","Europe/Berlin","0"
"100202","100202","Am Rott","50.7788475","6.1246225","","","0","","Europe/Berlin","0"
"215852","215852","Gressenich Kirche","50.7724444","6.2991944","","","0","","Europe/Berlin","0"
"100939","100939","Hochhausring","50.7094883","6.1780088","","","0","","Europe/Berlin","0"
"213001","213001","Steinstraße","50.8217711","6.2563325","","","0","","Europe/Berlin","0"
"100446","100446","Neuhaus","50.7560786","6.1321008","","","0","","Europe/Berlin","0"
"999901","999901",".","0.0","0.0","","","0","","Europe/Berlin","0"
"100724","100724","Viadukt","50.7945961","6.0563594","","","0","","Europe/Berlin","0"
"100751","100751","Gierstraße","50.8172769","6.0543152","","","0","","Europe/Berlin","0"
"100784","100784","Tittardshang","50.8020702","6.0654044","","","0","","Europe/Berlin","0"
"100504","100504","Am Backes","50.7642397","6.0554722","","","0","","Europe/Berlin","0"
"213202","213202","Dahlienweg","50.8179463","6.285245","","","0","","Europe/Berlin","0"
"875031","875031","Rothausstraße","50.693545","6.0759513","","","0","","Europe/Berlin","0"
"215911","215911","Dienstleistungsztr","50.7752341","6.2163388","","","0","","Europe/Berlin","0"
"415009","415009","Übach Markt","50.9163522","6.1267686","","","0","","Europe/Berlin","0"
"210542","210542","Herz. Waldfriedhof","50.861923","6.0995772","","","0","","Europe/Berlin","0"
"213321","213321","Talbahnhof","50.8148969","6.2632191","","","0","","Europe/Berlin","0"
"212126","212126","Metro","50.809753","6.1542577","","","0","","Europe/Berlin","0"
"213411","213411","Röhe Villa","50.8187436","6.2385922","","","0","","Europe/Berlin","0"
"100055","100055","Europaplatz","50.7790336","6.1094947","","","0","","Europe/Berlin","0"
"215954","215954","Stockemer Straße","50.7282677","6.2099327","","","0","","Europe/Berlin","0"
"210646","210646","Hofstadt Anfang","0.0","0.0","","","0","","Europe/Berlin","0"
"100908","100908","Schmittchen","50.7126052","6.1853688","","","0","","Europe/Berlin","0"
"725000","725000","Vaals Busstation","50.772108","6.0210191","","","0","","Europe/Berlin","0"
"212021","212021","Morsbach","50.8300236","6.1242911","","","0","","Europe/Berlin","0"
"213328","213328","Steinkohlenfeld","50.7974394","6.2340438","","","0","","Europe/Berlin","0"
"100757","100757","Vetschau Schmiede","50.8183747","6.0407072","","","0","","Europe/Berlin","0"
"213246","213246","Hastenrath Kirche","50.7910008","6.2835063","","","0","","Europe/Berlin","0"
"211316","211316","Begau Gartenstraße","0.0","0.0","","","0","","Europe/Berlin","0"
"875036","875036","Getenberg","50.7106102","6.0706416","","","0","","Europe/Berlin","0"
"213217","213217","Nothberg Kreuz","50.8097497","6.2954811","","","0","","Europe/Berlin","0"
"708101","708101","Hof Bohr","50.8283611","6.0226388","","","0","","Europe/Berlin","0"
"210653","210653","Naturfreundehaus","0.0","0.0","","","0","","Europe/Berlin","0"
"210712","210712","An Speenbruch","50.8373408","6.0706358","","","0","","Europe/Berlin","0"
"211303","211303","Mariadorf Kreuz","50.8610852","6.1936","","","0","","Europe/Berlin","0"
"100946","100946","Mütschenpfuhl","50.7012288","6.1708291","","","0","","Europe/Berlin","0"
"100709","100709","Schl.-Schönau-Str.","50.8135152","6.0623558","","","0","","Europe/Berlin","0"
"213212","213212","Hubertusstraße","50.8096744","6.278583","","","0","","Europe/Berlin","0"
"708002","708002","Akerstraat","50.8856777","5.9806569","","","0","","Europe/Berlin","0"
"385001","385001","Jülicher Straße","50.8977705","6.2923288","","","0","","Europe/Berlin","0"
"214452","214452","CasinoPark","50.911158","6.1709388","","","0","","Europe/Berlin","0"
"213004","213004","Odilienstr/Hp.West","50.8174294","6.2521369","","","0","","Europe/Berlin","0"
"213302","213302","Waldsiedlung","50.7918805","6.24444","","","0","","Europe/Berlin","0"
"214424","214424","Urweg","50.9126988","6.1836766","","","0","","Europe/Berlin","0"
"212014","212014","Würselen Kirche","50.8164472","6.1346841","","","0","","Europe/Berlin","0"
"100913","100913","Freizeitgelände","50.7048016","6.1813427","","","0","","Europe/Berlin","0"
"100438","100438","Wilhelm-Pitz-Weg","50.7616022","6.1009641","","","0","","Europe/Berlin","0"
"215632","215632","Hauptbahnhof","50.7944308","6.2187822","","","0","","Europe/Berlin","0"
"100228","100228","Breitbenden","50.7749166","6.1634444","","","0","","Europe/Berlin","0"
"100011","100011","Luisenhospital","50.7683883","6.077685","","","0","","Europe/Berlin","0"
"100823","100823","Soerser Au","50.7887141","6.0894936","","","0","","Europe/Berlin","0"
"213112","213112","Zum Hagelkreuz","50.8481969","6.29527","","","0","","Europe/Berlin","0"
"100981","100981","Auf der Gallich","50.7318116","6.1701477","","","0","","Europe/Berlin","0"
"211325","211325","Randsiedlung","50.8538736","6.1839419","","","0","","Europe/Berlin","0"
"100445","100445","Forster Linde","50.76061","6.1313483","","","0","","Europe/Berlin","0"
"213233","213233","Hermann-Löns-Str.","50.8228966","6.3273533","","","0","","Europe/Berlin","0"
"100772","100772","Landgraben","50.8075788","6.0685191","","","0","","Europe/Berlin","0"
"211294","211294","Entenweg","50.857408","6.1563669","","","0","","Europe/Berlin","0"
"215902","215902","Lohrstraße","50.7721313","6.2219808","","","0","","Europe/Berlin","0"
"215801","215801","Binsfeldhammer","50.7578797","6.2373747","","","0","","Europe/Berlin","0"
"215806","215806","Sportp. Dörenberg","50.7495888","6.272475","","","0","","Europe/Berlin","0"
"211328","211328","Alter Bahnhof","50.861923","6.1897608","","","0","","Europe/Berlin","0"
"100764","100764","Gut Orth","50.8004605","6.0183797","","","0","","Europe/Berlin","0"
"100833","100833","Soers","50.7978966","6.0837527","","","0","","Europe/Berlin","0"
"100383","100383","Erlöserkirche","50.75406","6.1640361","","","0","","Europe/Berlin","0"
"100643","100643","Seffenter Weg","50.7820069","6.0644119","","","0","","Europe/Berlin","0"
"100907","100907","Iternberg","50.7207655","6.1865338","","","0","","Europe/Berlin","0"
"215717","215717","Malmedyer Straße","50.77547","6.2383005","","","0","","Europe/Berlin","0"
"100341","100341","Rollefer Berg","50.7452847","6.1654077","","","0","","Europe/Berlin","0"
"215931","215931","Liester","50.7660541","6.2174586","","","0","","Europe/Berlin","0"
"212103","212103","Weiden Kirche","50.8233133","6.1640808","","","0","","Europe/Berlin","0"
"210553","210553","Schummerstraat","50.8509566","6.0751011","","","0","","Europe/Berlin","0"
"213106","213106","Karl-Arnold-Straße","50.8377594","6.2812208","","","0","","Europe/Berlin","0"
"100629","100629","Campus Melaten","50.78247","6.05053","","","0","","Europe/Berlin","0"
"213254","213254","RWE-Kraftwerk","50.8362191","6.3174244","","","0","","Europe/Berlin","0"
"100664","100664","Rabentalweg","50.7802219","6.0474719","","","0","","Europe/Berlin","0"
"872205","872205","Kettenis Dorf","50.6467705","6.0470611","","","0","","Europe/Berlin","0"
"873151","873151","Hattich","50.719655","6.023105","","","0","","Europe/Berlin","0"
"385011","385011","Aldenhoven Kirche","50.8955547","6.2832041","","","0","","Europe/Berlin","0"
"100722","100722","Europadorf","50.7871136","6.0631711","","","0","","Europe/Berlin","0"
"215791","215791","Hochwegerhof","50.7752822","6.2546694","","","0","","Europe/Berlin","0"
"210517","210517","Bierstraß Schule","0.0","0.0","","","0","","Europe/Berlin","0"
"211304","211304","Im Boisch","50.8601897","6.196863","","","0","","Europe/Berlin","0"
"100736","100736","Horbach Kirche","50.8330477","6.0452633","","","0","","Europe/Berlin","0"
"210761","210761","Rolandstraße","50.826213","6.0984277","","","0","","Europe/Berlin","0"
"213226","213226","Frankenplatz","50.8287577","6.3175441","","","0","","Europe/Berlin","0"
"215813","215813","Jägersfahrt","50.7316116","6.2670708","","","0","","Europe/Berlin","0"
"210704","210704","Weststraße","50.8317272","6.0776958","","","0","","Europe/Berlin","0"
"210522","210522","Burgstraße","50.8659227","6.0888186","","","0","","Europe/Berlin","0"
"100028","100028","Königstraße","50.7750063","6.0758575","","","0","","Europe/Berlin","0"
"708104","708104","Honold","50.8308888","6.0185","","","0","","Europe/Berlin","0"
"370008","370008","Jülich City","50.9214316","6.3650216","","","0","","Europe/Berlin","0"
"100423","100423","Bismarckturm","50.7473519","6.1033563","","","0","","Europe/Berlin","0"
"210645","210645","Hofstadt Ende","0.0","0.0","","","0","","Europe/Berlin","0"
"213014","213014","Insel","50.8149369","6.2732083","","","0","","Europe/Berlin","0"
"100022","100022","Markt (Judengasse)","50.7755419","6.0813305","","","0","","Europe/Berlin","0"
"708017","708017","Locht Zollamt","50.8466288","6.0184694","","","0","","Europe/Berlin","0"
"214400","214400","In der Schaf","50.9051719","6.1855947","","","0","","Europe/Berlin","0"
"100463","100463","Sebastianstraße","50.7616047","6.0868055","","","0","","Europe/Berlin","0"
"212022","212022","Von-Görschen-Str.","50.833793","6.1215472","","","0","","Europe/Berlin","0"
"100792","100792","Senserbachweg","50.7795911","6.0150775","","","0","","Europe/Berlin","0"
"370004","370004","Landstraße","50.9120508","6.3368377","","","0","","Europe/Berlin","0"
"215917","215917","Münsterb. Friedhof","50.7690894","6.2093361","","","0","","Europe/Berlin","0"
"213431","213431","Eschw. Glücksburg","50.8155208","6.2157744","","","0","","Europe/Berlin","0"
"875017","875017","Botz","50.6691197","6.1198888","","","0","","Europe/Berlin","0"
"215991","215991","Schulzentrum","50.7682188","6.2243261","","","0","","Europe/Berlin","0"
"100461","100461","Kapitelstraße","50.7675233","6.0936061","","","0","","Europe/Berlin","0"
"100608","100608","Keltenstraße","50.7690502","6.0276094","","","0","","Europe/Berlin","0"
"215860","215860","Lamersiefen","50.7628963","6.3294425","","","0","","Europe/Berlin","0"
"100452","100452","Eich","50.7325555","6.1429444","","","0","","Europe/Berlin","0"
"210733","210733","Hoheneichstraße","50.8388372","6.09074","","","0","","Europe/Berlin","0"
"100313","100313","Goertzbrunnstraße","50.7526244","6.1804261","","","0","","Europe/Berlin","0"
"213010","213010","Langwahn","50.8177355","6.2601133","","","0","","Europe/Berlin","0"
"100363","100363","Schagenstraße","50.7483158","6.1507961","","","0","","Europe/Berlin","0"
"100743","100743","Laurentiusstraße","50.8028133","6.0541847","","","0","","Europe/Berlin","0"
"215910","215910","Sebastianusweg","50.7754455","6.1879288","","","0","","Europe/Berlin","0"
"215604","215604","Atsch Schule","50.7875552","6.2082136","","","0","","Europe/Berlin","0"
"215822","215822","Fleuth","50.7519044","6.2769358","","","0","","Europe/Berlin","0"
"212043","212043","Immeln","50.8338622","6.13208","","","0","","Europe/Berlin","0"
"100233","100233","Pongs","50.7725688","6.1285466","","","0","","Europe/Berlin","0"
"213247","213247","Schwarzer Weg","50.7922811","6.2893288","","","0","","Europe/Berlin","0"
"100511","100511","Reumontstraße","50.7657886","6.0813844","","","0","","Europe/Berlin","0"
"100929","100929","Kiefernweg","50.7172575","6.1412924","","","0","","Europe/Berlin","0"
"211399","211399","Begau Bahnübergang","0.0","0.0","","","0","","Europe/Berlin","0"
"210654","210654","Merkstein Eintrachtstraße","0.0","0.0","","","0","","Europe/Berlin","0"
"215702","215702","Goepelschacht","50.7831444","6.2349933","","","0","","Europe/Berlin","0"
"100708","100708","Richterich Rathaus","50.8110172","6.0606925","","","0","","Europe/Berlin","0"
"214434","214434","Neue Mitte","50.923475","6.2061902","","","0","","Europe/Berlin","0"
"100750","100750","Pfalzgrafenstraße","50.8176286","6.0521305","","","0","","Europe/Berlin","0"
"100226","100226","Freunder Straße","50.7772641","6.1685125","","","0","","Europe/Berlin","0"
"100131","100131","Gut-Knapp-Straße","50.7984188","6.1532983","","","0","","Europe/Berlin","0"
"211232","211232","Feuerwehrhaus","50.8743852","6.1732963","","","0","","Europe/Berlin","0"
"214475","214475","Puffendorf von Ameln","0.0","0.0","","","0","","Europe/Berlin","0"
"100785","100785","Am Beulardstein","50.8045594","6.0671811","","","0","","Europe/Berlin","0"
"210541","210541","Herz. Schulzentrum","50.8642111","6.1053944","","","0","","Europe/Berlin","0"
"100826","100826","Berensberg","50.81079","6.0917494","","","0","","Europe/Berlin","0"
"215707","215707","Distelweg","50.7840247","6.2440586","","","0","","Europe/Berlin","0"
"215927","215927","Elgermühle","50.75483","6.2004438","","","0","","Europe/Berlin","0"
"100813","100813","Lukasstraße","50.7918444","6.1082058","","","0","","Europe/Berlin","0"
"210551","210551","Im Straßer Feld","50.8611755","6.0778163","","","0","","Europe/Berlin","0"
"100503","100503","Am Neuenhof","50.7661883","6.0598827","","","0","","Europe/Berlin","0"
"215721","215721","Breslauer Straße","50.7825394","6.2273474","","","0","","Europe/Berlin","0"
"215851","215851","Gressenich Schule","50.7748202","6.3014133","","","0","","Europe/Berlin","0"
"213203","213203","Königsbenden","50.8178786","6.290878","","","0","","Europe/Berlin","0"
"215818","215818","Solchbachtal","50.7100513","6.2725261","","","0","","Europe/Berlin","0"
"215507","215507","Stolberg Altstadt","50.7654055","6.2320975","","","0","","Europe/Berlin","0"
"213424","213424","Kambach","50.8410336","6.23121","","","0","","Europe/Berlin","0"
"211327","211327","Greifswalder Str.","50.8469355","6.1830058","","","0","","Europe/Berlin","0"
"100351","100351","Tilsiter Straße","50.7575058","6.1413308","","","0","","Europe/Berlin","0"
"214427","214427","Reyplatz","50.9108108","6.1780958","","","0","","Europe/Berlin","0"
"100947","100947","Ardennenstraße","50.6952555","6.1641722","","","0","","Europe/Berlin","0"
"875005","875005","Eynatten Depot","50.6905208","6.0816636","","","0","","Europe/Berlin","0"
"215932","215932","Prämienstraße","50.7635113","6.2167241","","","0","","Europe/Berlin","0"
"210513","210513","Ritzerfeld Siedl.","50.8764672","6.1095963","","","0","","Europe/Berlin","0"
"708012","708012","Pastor Theelenstr.","50.8602377","6.0225938","","","0","","Europe/Berlin","0"
"100314","100314","Freund","50.7531063","6.1826952","","","0","","Europe/Berlin","0"
"100142","100142","Großheidstraße","50.7942791","6.1633405","","","0","","Europe/Berlin","0"
"100307","100307","Königsberger Str.","50.7569527","6.1472138","","","0","","Europe/Berlin","0"
"213412","213412","Werk Aue","50.8121563","6.2377213","","","0","","Europe/Berlin","0"
"215942","215942","Entengasse","50.7321741","6.221763","","","0","","Europe/Berlin","0"
"100444","100444","Staudenweg","50.7628883","6.1276555","","","0","","Europe/Berlin","0"
"211247","211247","Nordstraße","50.8794169","6.1801111","","","0","","Europe/Berlin","0"
"210713","210713","Auf'm Schif","50.8342125","6.0708013","","","0","","Europe/Berlin","0"
"213311","213311","Oberdorf","50.8080444","6.2599333","","","0","","Europe/Berlin","0"
"100321","100321","Schwimmhalle","50.7465627","6.1578322","","","0","","Europe/Berlin","0"
"100019","100019","Minoritenstraße","50.7784961","6.0858869","","","0","","Europe/Berlin","0"
"415005","415005","Friedr.-Ebert-Str.","50.9212975","6.1170263","","","0","","Europe/Berlin","0"
"210747","210747","Rumpen Schule","50.8160233","6.0898158","","","0","","Europe/Berlin","0"
"211317","211317","Begau Auf der Weide","0.0","0.0","","","0","","Europe/Berlin","0"
"211292","211292","Alt-Ofden Mitte","50.8568541","6.1592916","","","0","","Europe/Berlin","0"
"100832","100832","Soers Kloster","50.7923316","6.0844516","","","0","","Europe/Berlin","0"
"999902","999902",".","0.0","0.0","","","0","","Europe/Berlin","0"
"100111","100111","Talbot","50.7845802","6.1093236","","","0","","Europe/Berlin","0"
"100056","100056","Wiesental","50.7818055","6.1060275","","","0","","Europe/Berlin","0"
"215715","215715","Sportplatz Krakau","50.7720819","6.2379005","","","0","","Europe/Berlin","0"
"100973","100973","Broichhausen","50.7007955","6.13077","","","0","","Europe/Berlin","0"
"100027","100027","Annastraße","50.7725855","6.0800072","","","0","","Europe/Berlin","0"
"100651","100651","Welkenrather Str.","50.7721547","6.064455","","","0","","Europe/Berlin","0"
"100014","100014","Turmstraße","50.77473","6.0724119","","","0","","Europe/Berlin","0"
"100053","100053","Elsassstraße","50.7723686","6.1136894","","","0","","Europe/Berlin","0"
"213327","213327","Am Ginsterbusch","50.7967524","6.2358841","","","0","","Europe/Berlin","0"
"100734","100734","Forsterheide","50.8273733","6.0511194","","","0","","Europe/Berlin","0"
"213303","213303","Alte Rodung","50.7940822","6.2448486","","","0","","Europe/Berlin","0"
"211300","211300","Mariadorf Dreieck","50.8590175","6.2042861","","","0","","Europe/Berlin","0"
"212026","212026","Wilhelmstein","50.84375","6.106268","","","0","","Europe/Berlin","0"
"210762","210762","Waldschänke","50.824845","6.104118","","","0","","Europe/Berlin","0"
"100808","100808","S T A W A G","50.7830513","6.1000608","","","0","","Europe/Berlin","0"
"213329","213329","Stolberger Straße","50.8000555","6.2385833","","","0","","Europe/Berlin","0"
"211301","211301","Mariagrube","50.8646827","6.1869533","","","0","","Europe/Berlin","0"
"100630","100630","Stiewistraße","50.78029","6.05058","","","0","","Europe/Berlin","0"
"214454","214454","Geilenk. Straße","50.9144155","6.1765655","","","0","","Europe/Berlin","0"
"100437","100437","Juttastraße","50.7597191","6.105623","","","0","","Europe/Berlin","0"
"100100","100100","Zentralbetriebshof","0.0","0.0","","","0","","Europe/Berlin","0"
"709201","709201","Stationsstraat 6","50.8633966","6.0624466","","","0","","Europe/Berlin","0"
"100241","100241","St. Severin","50.7799116","6.1519475","","","0","","Europe/Berlin","0"
"213218","213218","Nothberg Siedlung","50.8061455","6.2987494","","","0","","Europe/Berlin","0"
"100623","100623","Muffet","50.7747113","6.0574694","","","0","","Europe/Berlin","0"
"215825","215825","Rothe Gasse","50.76025","6.2639444","","","0","","Europe/Berlin","0"
"100735","100735","Horbach Linde","50.8314466","6.0482425","","","0","","Europe/Berlin","0"
"100405","100405","Heißberg","50.7590727","6.0945105","","","0","","Europe/Berlin","0"
"100371","100371","Drosselweg","50.7645019","6.1316144","","","0","","Europe/Berlin","0"
"100109","100109","Elleter Feld","50.7900869","6.1381391","","","0","","Europe/Berlin","0"
"210703","210703","Feldstraße","50.8360063","6.076908","","","0","","Europe/Berlin","0"
"875037","875037","Frepert","50.7117569","6.0768022","","","0","","Europe/Berlin","0"
"213322","213322","Karlstraße","50.8153533","6.2601425","","","0","","Europe/Berlin","0"
"100448","100448","Schießstand","50.7511194","6.1292813","","","0","","Europe/Berlin","0"
"708004","708004","Burg Waszinkstraat","50.8776333","5.9875369","","","0","","Europe/Berlin","0"
"215613","215613","Im Rehgrund","50.7808827","6.1994497","","","0","","Europe/Berlin","0"
"370005","370005","Akazienstraße","50.9042872","6.3326872","","","0","","Europe/Berlin","0"
"100482","100482","Lichtenbuscher Weg","50.7112222","6.1263611","","","0","","Europe/Berlin","0"
"213404","213404","Röhe Wasserwerk","50.821545","6.2267569","","","0","","Europe/Berlin","0"
"213005","213005","Hauptbahnhof","50.8138161","6.2520888","","","0","","Europe/Berlin","0"
"100953","100953","Radermacher","50.6923786","6.1550455","","","0","","Europe/Berlin","0"
"213253","213253","E W V","50.8339213","6.3127672","","","0","","Europe/Berlin","0"
"875043","875043","Schnellenwind","50.6990875","6.0679633","","","0","","Europe/Berlin","0"
"214433","214433","Bahnstraße","50.9213266","6.2009188","","","0","","Europe/Berlin","0"
"875041","875041","Titfeld","50.6740525","6.1133375","","","0","","Europe/Berlin","0"
"215918","215918","Am Südhang","50.7661944","6.2098611","","","0","","Europe/Berlin","0"
"100723","100723","Süsterau","50.789308","6.0608627","","","0","","Europe/Berlin","0"
"213211","213211","Bergrath Kapelle","50.8092963","6.2750625","","","0","","Europe/Berlin","0"
"212121","212121","De-Gasperi-Straße","50.8096072","6.1488661","","","0","","Europe/Berlin","0"
"100025","100025","Jakobsplatz","50.770728","6.0752266","","","0","","Europe/Berlin","0"
"212018","212018","Kaninsberg","50.8084366","6.1432441","","","0","","Europe/Berlin","0"
"872204","872204","Kettenis Tal","50.64287","6.0448094","","","0","","Europe/Berlin","0"
"415014","415014","Mommertzhäuschen","50.9034138","6.137438","","","0","","Europe/Berlin","0"
"100765","100765","Düserhofstraße","50.7960752","5.9984927","","","0","","Europe/Berlin","0"
"212011","212011","Bahnhofstraße","50.8230961","6.1296652","","","0","","Europe/Berlin","0"
"100910","100910","Steinbruch","50.7088472","6.1912008","","","0","","Europe/Berlin","0"
"100201","100201","G.-Scholl-Gymn.","50.7758416","6.1195391","","","0","","Europe/Berlin","0"
"215512","215512","Krankenhs (Parkpl)","50.7732444","6.2319097","","","0","","Europe/Berlin","0"
"100937","100937","Nütheim","50.7167341","6.1657175","","","0","","Europe/Berlin","0"
"100451","100451","Hitfeld","50.73587","6.1325677","","","0","","Europe/Berlin","0"
"212102","212102","Wersch","50.8183955","6.1579616","","","0","","Europe/Berlin","0"
"385000","385000","Aldenhoven Markt","50.895408","6.2880216","","","0","","Europe/Berlin","0"
"215612","215612","Nordstraße","50.7836855","6.205715","","","0","","Europe/Berlin","0"
"100742","100742","Pannhauser Straße","50.7990286","6.0545066","","","0","","Europe/Berlin","0"
"100607","100607","Schmiedgasse","50.7686708","6.0338744","","","0","","Europe/Berlin","0"
"875016","875016","Pley","50.6679283","6.1156","","","0","","Europe/Berlin","0"
"210732","210732","Klinkheide","50.8409166","6.0868399","","","0","","Europe/Berlin","0"
"215605","215605","Schwarzenbruch","50.7854636","6.1853458","","","0","","Europe/Berlin","0"
"100103","100103","Hüls","50.7855333","6.13468","","","0","","Europe/Berlin","0"
"100647","100647","Worringer Weg","50.7759166","6.0478611","","","0","","Europe/Berlin","0"
"213229","213229","Tannenbergstraße","50.8211994","6.3202316","","","0","","Europe/Berlin","0"
"100825","100825","Sonnenweg","50.8011952","6.0957591","","","0","","Europe/Berlin","0"
"873152","873152","Zollamt Tulje","50.7221441","6.0272697","","","0","","Europe/Berlin","0"
"211215","211215","Schleibacher Hof","50.8535733","6.1415652","","","0","","Europe/Berlin","0"
"100801","100801","Ungarnplatz","50.7819383","6.09813","","","0","","Europe/Berlin","0"
"212031","212031","Neuhauser Straße","50.8207994","6.1253875","","","0","","Europe/Berlin","0"
"213013","213013","Liebfrauenstraße","50.8249522","6.2688105","","","0","","Europe/Berlin","0"
"215792","215792","Stadtgr(Allmannsh)","50.7804283","6.2656363","","","0","","Europe/Berlin","0"
"100810","100810","Lombardenstraße","50.7844636","6.0990994","","","0","","Europe/Berlin","0"
"100835","100835","Ferberberg","50.8091958","6.0838863","","","0","","Europe/Berlin","0"
"100361","100361","Gut Grauenhof","50.7480255","6.1385108","","","0","","Europe/Berlin","0"
"215861","215861","Helenasruh","50.7613205","6.3304233","","","0","","Europe/Berlin","0"
"100364","100364","Schulzentrum","50.7498933","6.1544427","","","0","","Europe/Berlin","0"
